content,clean_emoji,language
"Pemesanan obat bisa dibilang ga guna. 1 jam habis cuma buat reorder. Pesanan berkali2 batal sendiri, saya dan gojek GA ADA YG BATALIN. Aplikasi butuh 10 menit cuma buat detect lokasi dong. Kalo ga kedetect, ga bisa ngapa2in. Emang konsul sama dokter butuh lokasi? Bagusnya, refundnya cepet. Konsultasi dokter mudah.","pemesanan obat bisa dibilang ga guna. 1 jam habis cuma buat reorder. pesanan berkali2 batal sendiri, saya dan gojek ga ada yg batalin. aplikasi butuh 10 menit cuma buat detect lokasi dong. kalo ga kedetect, ga bisa ngapa2in. emang konsul sama dokter butuh lokasi? bagusnya, refundnya cepet. konsultasi dokter mudah.",id
"order obat bisa, sayangnya kita gak bisa tracking map abang2 gojeknya.","order obat bisa, sayangnya kita gak bisa tracking map abang2 gojeknya.",tl
"sangat berguna disaat sakit, ga perlu keluar rumah.","sangat berguna disaat sakit, ga perlu keluar rumah.",id
dokter2nya sangat membantu!,dokter2nya sangat membantu!,id
Sangat bagus dan menolong sekali. Love this app!!,sangat bagus dan menolong sekali. love this application!!,id
"Memuaskan.... Dokternya ramah, balas nya cepet. Dikasih resep, langsung bisa diorder & diantar sama bang gojek.","memuaskan.... dokternya ramah, balas nya cepet. dikasih resep, langsung bisa diorder & diantar sama bang gojek.",id
"good job, easy","good job, easy",so
sangat membantu disaat kesulitan keluar karena sakit. Terima kasih. Sukses selalu,sangat membantu disaat kesulitan keluar karena sakit. terima kasih. sukses selalu,id
mudah bgt pakenya.. alogaritmanya nyari apotek yg ada semua obatnya.. SLA pengiriman 1 jam.. ga sampe 30 menit udh smpe.. konek ke gopay.. pasti juara sih ini.,mudah bgt pakenya.. alogaritmanya nyari apotek yg ada semua obatnya.. sla pengiriman 1 jam.. ga sampe 30 menit udh smpe.. konek ke gopay.. pasti juara sih ini.,id
dokternya profesional.jika dikonsulkan sangat jelas. dr.felix sp.A mantap,dokternya profesional.jika dikonsulkan sangat jelas. dr.felix sp.a mantap,id
dikata download g pke quota maen lempar2 dari gojek,dikata download g pke quota maen lempar2 dari gojek,id
sangat membantu dalam pembelian obat,sangat membantu dalam pembelian obat,id
"Very recomended, Dokternya sangat ramah dan obat sangat cepat langsung datang kedepan rumah. Terimakasih banyak","very recomended, dokternya sangat ramah dan obat sangat cepat langsung datang kedepan rumah. terimakasih banyak",id
mantap pokoknya. very helpful and recommended. jadi mempermudah hidup ya apps ini. thanks halodoc,mantap pokoknya. very helpful and recommended. jadi mempermudah hidup ya application ini. thanks halodoc,id
Gila ini sangat berguna,gila ini sangat berguna,tl
Sudah beberapa kali menggunakan dan sejauh ini selalu puas dan praktis. Maju terus Halodoc.,sudah beberapa kali menggunakan dan sejauh ini selalu puas dan praktis. maju terus halodoc.,id
"Ada wallet, tapi tebus obat harus tunai, menurut saya kesalahan fatal yang hatus segera diperbaiki","ada wallet, tapi tebus obat harus tunai, menurut saya kesalahan fatal yang hatus segera diperbaiki",id
sangat membantu sekali..,sangat membantu sekali..,id
"Fast respon, tlg dokter yg online diperbanyak.","fast respon, tlg dokter yg online diperbanyak.",tr
aplikasi sangat berguna. dan dapat membantu otang bamyak .terimakasoh halodoc,aplikasi sangat berguna. dan dapat membantu otang bamyak .terimakasoh halodoc,id
"beli obat membantu banget, konsul dokter juga membantu bgt..thankyoouu","beli obat membantu banget, konsul dokter juga membantu bgt..thankyoouu",id
"membantu sekali, ga perlu cape2 ke dokter di rs atau klinik","membantu sekali, ga perlu cape2 ke dokter di rs atau klinik",id
so far so good,so far so good,so
"sangat membantu, sukses terus developernya. sukseskan Indonesia sehat.","sangat membantu, sukses terus developernya. sukseskan indonesia sehat.",id
"aplikasi ini sangat direkomendasikan, mudah digunakan, konsultasinya cepat, dokternya juga ramah dan baik. special thanks untuk dokter Yuriko Feris..thanks dok sudah membantu saya..GBU","aplikasi ini sangat direkomendasikan, mudah digunakan, konsultasinya cepat, dokternya juga ramah dan baik. special thanks untuk dokter yuriko feris..thanks dok sudah membantu saya..gbu",id
helpfull app semoga kedepannya bisa langsung dari apotek terdekat biar ga kelamaan nunggu obatnya,helpfull application semoga kedepannya bisa langsung dari apotek terdekat biar ga kelamaan nunggu obatnya,id
"Hai ini Gopay saya sudah terpotong tapi records tidak menunjukkan saya beli sesuatupun. Di History Gopay sudah ada. Tolong dibantu, saya telpon CS lgsg tdk ada yg angkat. Sudah saya ketik & kirim buktinya juga via ""Chat with us"" hbs nulis review ini. Mohon dikonfirm aja kepastiannya... Edited: baru kembali uangnya setelah hampir 24jam di Gopay. Thanks. Tapi mohon jangan terulang, tidak semua orang punya uang lebih utk 2x beli obat","hai ini gopay saya sudah terpotong tapi records tidak menunjukkan saya beli sesuatupun. di history gopay sudah ada. tolong dibantu, saya telpon cs lgsg tdk ada yg angkat. sudah saya ketik & kirim buktinya juga via ""chat with us"" hbs nulis review ini. mohon dikonfirm aja kepastiannya... edited: baru kembali uangnya setelah hampir 24jam di gopay. thanks. tapi mohon jangan terulang, tidak semua orang punya uang lebih utk 2x beli obat",id
good job 👌👍👏,good job,so
good and help,good and help,en
Sangat membantu 🙏,sangat membantu,id
"sangat membantu sekali, bisa konsultasi dengan dokter gratis, bahkan dokter spesialis! dapat memesan obat dan sebelum satu jam sudah sampai dan gratis ongkir.","sangat membantu sekali, bisa konsultasi dengan dokter gratis, bahkan dokter spesialis! dapat memesan obat dan sebelum satu jam sudah sampai dan gratis ongkir.",id
very useful. hopefully integration with Gojek is enhanced to monitor the delivery man,very useful. hopefully integration with gojek is enhanced to monitor the delivery man,en
mantap bener nih app. membantu kesehatan,mantap bener nih application. membantu kesehatan,id
very usefull apps for looking an answer for your question about medication..,very usefull application for looking an answer for your question about medication..,en
"Aplikasinya sangat membantu, saat butuh obat dan tidak bisa pergi beli, kita bisa menggunakan halodoc dan menunggu obat dikirim ke rumah. Tingkatkan terus kualitas pelanyannya.","aplikasinya sangat membantu, saat butuh obat dan tidak bisa pergi beli, kita bisa menggunakan halodoc dan menunggu obat dikirim ke rumah. tingkatkan terus kualitas pelanyannya.",id
sangat membantu untuk pembelian obat dan dokter..thx,sangat membantu untuk pembelian obat dan dokter..thanks,id
"one if the best free app, sampai di telpon sama dokter padahal cuma beli obat doang, recommended apps","one if the best free application, sampai di telpon sama dokter padahal cuma beli obat doang, recommended application",en
"order lama, proses order ribet kalau menggunakan gopay dan kalau ada selilsih harga obat yg lebih mahal tidak bisa dibayar lewat gopay","order lama, proses order ribet kalau menggunakan gopay dan kalau ada selilsih harga obat yg lebih mahal tidak bisa dibayar lewat gopay",id
"so far, i love this app, it really helped me out","so far, i love this application, it really helped me out",en
"aplikasi tdk bermutu saya coba order obat tombol order tdk bisa digunakam. tdk praktis sama sekali mending digabung ama gojek. percuma di download, sakitnya sekali tapi harus wajib disuruh beli gopay harus is data, ribetkan. mending uninstall aja krn gak penting. mau order obat ditanya pin lagi.... pin apaan gak ngerti, jgn bikin susah deh, saya ini sakit gak perlu pin segala utk order obat. gilaaaas","aplikasi tdk bermutu saya coba order obat tombol order tdk bisa digunakam. tdk praktis sama sekali mending digabung ama gojek. percuma di download, sakitnya sekali tapi harus wajib disuruh beli gopay harus is data, ribetkan. mending uninstall aja krn gak penting. mau order obat ditanya pin lagi.... pin apaan gak ngerti, jgn bikin susah deh, saya ini sakit gak perlu pin segala utk order obat. gilaaaas",id
easy to use,easy to use,en
"wah keren sih ni app, dikiranya cuma bisa konsultasi trus suruh Dateng ke rs terdekat, ternyata bisa di kasih resep juga dan bisa di antar pakai gojek. saya habis konsultasi masalah kesehatan langsung di beri resep dan daftar obatnya. keren deh.","wah keren sih ni application, dikiranya cuma bisa konsultasi trus suruh dateng ke rs terdekat, ternyata bisa di kasih resep juga dan bisa di antar pakai gojek. saya habis konsultasi masalah kesehatan langsung di beri resep dan daftar obatnya. keren deh.",id
"sangat membantu, singkat , jelas,","sangat membantu, singkat , jelas,",id
Good app. Easy to use and very helpful.,good application. easy to use and very helpful.,en
"ribet, kenapa ga digabung aja sama gojek kayak dulu. sering error juga","ribet, kenapa ga digabung aja sama gojek kayak dulu. sering error juga",id
pesanan sampai kurang dari 30 menit! harganya jg terjangkau. pas banget utk ibu rumah tangga,pesanan sampai kurang dari 30 menit! harganya jg terjangkau. pas banget utk ibu rumah tangga,id
"terima kasih, ngebantu banget urgent beli obat tp lg ga bisa keluar","terima kasih, ngebantu banget urgent beli obat tp lg ga bisa keluar",id
sangat membantu.. lagi kerja gigi sakit.. beli obat lewat aplikasi ini,sangat membantu.. lagi kerja gigi sakit.. beli obat lewat aplikasi ini,id
sebenernya seneng bisa konsultasi tp kdg dokternya suka muter muter dn jamnya ud hbs tp ngga nemu solusi yg memuaskan.. but over all good app..,sebenernya seneng bisa konsultasi tp kdg dokternya suka muter muter dn jamnya ud hbs tp ngga nemu solusi yg memuaskan.. but over all good application..,id
"good aplikasi,,sangat membantu","good aplikasi,,sangat membantu",tl
dokternya ramah semua. responsive.,dokternya ramah semua. responsive.,id
"Second time: I just contacted a neurologist and she's really helpful in explaining and giving solution. And the features are convenient to contact doctors. First timer: Reliable banget. Tengah malem gatel-gatel cuma butuh Loratadine, ada yang rela pick order saya. Terharu. Semoga ke depannya lebih banyak drugstore yang available in any time, biar Gojeknya ga pick jauh2 dari drugstore karena drugstore dekat pada tutup. Thank you, Halodoc dan Go-Med! BTW, ini aku ga dikenakan ongkos atau gimana?","second time: i just contacted a neurologist and she is really helpful in explaining and giving solution. and the features are convenient to contact doctors. first timer: reliable banget. tengah malem gatel-gatel cuma butuh loratadine, ada yang rela pick order saya. terharu. semoga ke depannya lebih banyak drugstore yang available in any time, biar gojeknya ga pick jauh2 dari drugstore karena drugstore dekat pada tutup. thank you, halodoc dan go-med! by the way, ini aku ga dikenakan ongkos atau gimana?",id
"praktis, pesan obat tanpa harus keluar rumah","praktis, pesan obat tanpa harus keluar rumah",id
sangat membantu. pelayanannya sangat ramah.,sangat membantu. pelayanannya sangat ramah.,id
dokternya baik dan lgsg beri solusi.,dokternya baik dan lgsg beri solusi.,id
gampang digunakan. dokternya fast respond. tapi metode pembayaran nya kurang banyak,gampang digunakan. dokternya fast respond. tapi metode pembayaran nya kurang banyak,id
very helpful :),very helpful :),en
Had my first order today and still am very satisfied.,had my first order today and still am very satisfied.,en
"apotiknya nakal awalnya bilang ada, setelah ok diinfokan yang kemasan lebih besar. mending pakai go send manual ke apotik","apotiknya nakal awalnya bilang ada, setelah ok diinfokan yang kemasan lebih besar. mending pakai go send manual ke apotik",id
Very good application and useful.,very good application and useful.,en
"dokter rata2 sibuk/busy semua jadi tdk bs konsultasi, harga obat bervariasi ada yg lbh mahal dr toko ada yg tdk beda jauh, pengantaran obat tdk bs pilih dan tdk tau lokasi pembelian dmn jadi terkadang sangat jauh. terkadang harga obat tdk seberapa dg ongkos transportnya (walaupun gratis) tp sebaiknya bs dr toko terdekat.","dokter rata2 sibuk/busy semua jadi tdk bs konsultasi, harga obat bervariasi ada yg lbh mahal dr toko ada yg tdk beda jauh, pengantaran obat tdk bs pilih dan tdk tau lokasi pembelian dmn jadi terkadang sangat jauh. terkadang harga obat tdk seberapa dg ongkos transportnya (walaupun gratis) tp sebaiknya bs dr toko terdekat.",id
"quick respon, user friendly app","quick respon, user friendly application",en
useful dan easy to use,useful dan easy to use,en
Thank you halodoc. Superrr puas sama pelayanannya.,thank you halodoc. superrr puas sama pelayanannya.,id
notes agar muncul di driver,notes agar muncul di driver,ca
Kereeen dan sangat membantu saat darurat,kereeen dan sangat membantu saat darurat,id
Mantap langsung ngobrol sama dokter langsung,mantap langsung ngobrol sama dokter langsung,tl
"pertama kali pesan obat via halodoc, pelayanan oke dan cepat","pertama kali pesan obat via halodoc, pelayanan oke dan cepat",id
"2x sudah pakai halodoc. beli obat jd mudah, terbantu banget 👍🏻","2x sudah pakai halodoc. beli obat jd mudah, terbantu banget",id
ok banget.. menghemat waktu sangat membantu disaat sakit,ok banget.. menghemat waktu sangat membantu disaat sakit,id
"Very easy and convinient to use. Medicine was quickly delivered as well, thanks to their integration with gojek.","very easy and convinient to use. medicine was quickly delivered as well, thanks to their integration with gojek.",en
Apps yang sangat membantu masyarakat.. Lanjutkan,application yang sangat membantu masyarakat.. lanjutkan,id
"dokternya ramah,pelayanan sangat cepat untuk keadaan dimana dokter langganan tidak bisa di hubungi haldoc sangat membantu karena resep dari dokter di haldoc dapat menebus obat di apotik. terima kasig haldoc","dokternya ramah,pelayanan sangat cepat untuk keadaan dimana dokter langganan tidak bisa di hubungi haldoc sangat membantu karena resep dari dokter di haldoc dapat menebus obat di apotik. terima kasig haldoc",id
