content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword
Thank you 💕💕💕,thank you,en,0.9468,0.0,0.206,0.794,2,thank
"Easy installation, easy to use, very practical when you need to find a particular medication in a foreign city and late at night, quick delivery.","easy installation, easy to use, very practical when you need to find a particular medication in a foreign city and late at night, quick delivery.",en,0.7003,0.0,0.799,0.201,1,medication foreign city
Very helpful and useful aplication.,very helpful and useful aplication.,en,0.7397,0.0,0.324,0.676,2,helpful useful aplication
Very informative and usefull,very informative and usefull,en,0.0,0.0,1.0,0.0,0,informative usefull
I realky love this app. Only 15 minutes for delivering mhy medicine.,i realky love this application. only 15 minutes for delivering mhy medicine.,en,0.6369,0.0,0.724,0.276,1,delivering mhy medicine
Really helpful for busy worker,really helpful for busy worker,en,0.4754,0.0,0.564,0.436,1,helpful busy worker
Sophisticated app with top notch service level,sophisticated application with top notch service level,en,0.6597,0.0,0.481,0.519,2,service level
Easy to use..fast response,easy to use..fast response,en,0.4404,0.0,0.508,0.492,1,use fast response
the best udah,the best udah,en,0.6369,0.0,0.323,0.677,2,best udah
I am muh impressed on how fast we got response in a one time consultation. And Halomeds is also another plus point. Only better if we can pay with cash,i am muh impressed on how fast we got response in a one time consultation. and halomeds is also another plus point. only better if we can pay with cash,en,0.6808,0.041,0.785,0.174,1,consultation halomeds plus
"Very easy to use, and make my life easier.thanks halodoc","very easy to use, and make my life easier.thanks halodoc",en,0.4927,0.0,0.738,0.262,1,easy use
very helpful when we have a panic attack cause something happens at our body but scare to check directly.,very helpful when we have a panic attack because something happens at our body but scare to check directly.,en,-0.7546,0.333,0.587,0.08,-1,helpful panic attack
"this app is very helpful, when i got a terrible allergic on my body, just ordered medicine on this app","this application is very helpful, when i got a terrible allergic on my body, just ordered medicine on this application",en,-0.2975,0.209,0.669,0.122,-1,got terrible allergic
It will be more nice if we only reach drivers around us. I stay in Seminyak and I got driver in Uluwatu. It's 1 hour to drive. I asked him to cancel because it's too far for him. I feel bad. But he still wants to deliver. So I really appreciate it.,it will be more nice if we only reach drivers around us. i stay in seminyak and i got driver in uluwatu. it is 1 hour to drive. i asked him to cancel because it is too far for him. i feel bad. but he still wants to deliver. so i really appreciate it.,en,0.5764,0.064,0.807,0.128,1,uluwatu hour drive
It really help me to buy drugs or vitamins when I can't go anywhere.,it really help me to buy drugs or vitamins when i cannot go anywhere.,en,0.4576,0.0,0.813,0.187,1,buy drugs vitamins
May god bless this app,may god bless this application,en,0.5994,0.0,0.38,0.62,2,god bless application
Helpful when we get sick and can not go anywhere,helpful when we get sick and can not go anywhere,en,-0.128,0.234,0.567,0.199,-1,helpful sick
Very helpfulll... 👍👍👍,very helpfulll...,en,0.0,0.0,1.0,0.0,0,helpfulll
good app and very useful for whom not have much time...,good application and very useful for whom not have much time...,en,0.7264,0.0,0.596,0.404,1,good application useful
Useful app totally love it,useful application totally love it,en,0.8122,0.0,0.289,0.711,2,useful application totally
Easy to use especially during emergencies to buy medicine.,easy to use especially during emergencies to buy medicine.,en,0.4404,0.0,0.734,0.266,1,use especially emergencies
"Love this application, you can immediately consult with the doctor without having to visit the hospital..","love this application, you can immediately consult with the doctor without having to visit the hospital..",en,0.6369,0.0,0.781,0.219,1,visit hospital
I like this app. Very helpful and useful 👍,i like this application. very helpful and useful,en,0.8297,0.0,0.444,0.556,2,application helpful useful
Very user friendly dan sgt cepat proses pembelian obatnya gak bertele2! Thankyou halodoc..,very user friendly dan sgt cepat proses pembelian obatnya gak bertele2! thankyou halodoc..,en,0.5818,0.0,0.761,0.239,1,obatnya gak bertele2
It's very helpfull,it is very helpfull,en,0.0,0.0,1.0,0.0,0,helpfull
"That was amazing experience for medical consultation, good apps","that was amazing experience for medical consultation, good application",en,0.7717,0.0,0.511,0.489,1,experience medical consultation
The dr. respons me nicely and directly describe what drugs I have to consume,the dr. respons me nicely and directly describe what drugs i have to consume,en,0.4404,0.0,0.818,0.182,1,nicely directly drugs
Fast delivery..simple..low cost delivery,fast delivery..simple..low cost delivery,en,0.0,0.0,1.0,0.0,0,fast delivery simple
Easy to use. Thanks,easy to use. thanks,en,0.7003,0.0,0.256,0.744,2,easy use thanks
Its great app,its great application,en,0.6249,0.0,0.328,0.672,2,great application
"Very helpful! But I think it will be easier if you make a little enhancement in the user interface to make it easier, but still it helped me a lot Kudos!","very helpful! but i think it will be easier if you make a little enhancement in the user interface to make it easier, but still it helped me a lot kudos!",en,0.938,0.0,0.651,0.349,1,easier helped
"Great experience, fast response from doctors, all kind of doctor available here, cheap price if we compare direct consultation with doctor at hospital","great experience, fast response from doctors, all kind of doctor available here, cheap price if we compare direct consultation with doctor at hospital",en,0.6249,0.0,0.843,0.157,1,doctor available cheap
The doctor is nice,the doctor is nice,en,0.4215,0.0,0.517,0.483,1,doctor nice
Thank you halodoc. This app really great.,thank you halodoc. this application really great.,en,0.7841,0.0,0.42,0.58,2,thank halodoc application
Simple & easy to use.,simple & easy to use.,en,0.4404,0.0,0.58,0.42,1,simple easy use
Amazing app and keep up the good work,amazing application and keep up the good work,en,0.7717,0.0,0.472,0.528,2,amazing application good
im so in love with this app!!!,i am so in love with this application!!!,en,0.7472,0.0,0.528,0.472,1,love application
Amazing help people actually,amazing help people actually,en,0.7579,0.0,0.235,0.765,2,amazing help people
It was very helpful,it was very helpful,en,0.4754,0.0,0.492,0.508,2,helpful
Really helpfull and easy to use. Pove ot to the most. Thank you,really helpfull and easy to use. pove ot to the most. thank you,en,0.7146,0.0,0.649,0.351,1,easy use pove
Very helpfull when you had sick,very helpfull when you had sick,en,-0.5106,0.398,0.602,0.0,-1,helpfull sick
Fast delivery and reliable,fast delivery and reliable,en,0.0,0.0,1.0,0.0,0,fast delivery reliable
Very helpful app..,very helpful application..,en,0.4754,0.0,0.393,0.607,2,helpful application
A reliable and accessible first aid support,a reliable and accessible first aid support,en,0.4019,0.0,0.69,0.31,1,reliable accessible aid
Very very helpful,very very helpful,en,0.5222,0.0,0.372,0.628,2,helpful
"Very easy to use, great value app 👍🏻","very easy to use, great value application",en,0.8655,0.0,0.481,0.519,2,easy use great
"despite the great advice i got from the doctor, the app is really bugging the session i had with them. when i stayed on the chatroom, the chats from the doctor NEVER get into the chatrooms. so i feel so abandoned, yet thats not the reason. i had to leave and come into the chatrooms again so it would be refreshed. please fix this asap.","despite the great advice i got from the doctor, the application is really bugging the session i had with them. when i stayed on the chatroom, the chats from the doctor never get into the chatrooms. so i feel so abandoned, yet that is not the reason. i had to leave and come into the chatrooms again so it would be refreshed. please fix this as soon as possible.",en,-0.7236,0.117,0.851,0.032,-1,chatroom chats doctor
Fast respon! Thank you!,fast respon! thank you!,en,0.4738,0.0,0.493,0.507,2,fast respon thank
i love this app,i love this application,en,0.6369,0.0,0.417,0.583,2,application
"So far this is good app, easy to use and fast response from doctor during online consultation. Recommended","so far this is good application, easy to use and fast response from doctor during online consultation. recommended",en,0.765,0.0,0.664,0.336,1,doctor online consultation
very helpfull and easy user interface.. thank you 😍😍😍,very helpfull and easy user interface.. thank you,en,0.9282,0.0,0.506,0.494,1,user interface thank
"It's veryy easy, and usefull! I'm so happy","it is veryy easy, and usefull! i am so happy",en,0.8374,0.0,0.431,0.569,2,veryy easy usefull
The application that really help us. If there emergency conditions so we know what we have to do and what madicent need and the most important on this application is we can live chatt and video call with the doctor.,the application that really help us. if there emergency conditions so we know what we have to do and what madicent need and the most important on this application is we can live chatt and video call with the doctor.,en,0.3582,0.058,0.828,0.114,1,help emergency conditions
Help me a lot!,help me a lot!,en,0.4574,0.0,0.501,0.499,1,help lot
very helpful app. love it,very helpful application. love it,en,0.8204,0.0,0.284,0.716,2,helpful application
Very helpful app,very helpful application,en,0.4754,0.0,0.393,0.607,2,helpful application
Make life much more easier,make life much more easier,en,0.4754,0.0,0.564,0.436,1,make life easier
This is a very good application and really trying to simplify the healthcare... Excellent job Halodoc team... Keep it up!,this is a very good application and really trying to simplify the healthcare... excellent job halodoc team... keep it up!,en,0.8012,0.0,0.715,0.285,1,excellent job halodoc
Good and easy to use the app by ordering medicine. Love it. Thanks halodoc,good and easy to use the application by ordering medicine. love it. thanks halodoc,en,0.9169,0.0,0.437,0.563,2,application ordering medicine
Very good application,very good application,en,0.4927,0.0,0.385,0.615,2,good application
Simple and helpfull,simple and helpfull,en,0.0,0.0,1.0,0.0,0,simple helpfull
The best medical app. I can chat with doctor and consult about my lab results. I also can buy medicines and other medical equipments within less than 1 hour delivery. The price is also reasonable.,the best medical application. i can chat with doctor and consult about my lab results. i also can buy medicines and other medical equipments within less than 1 hour delivery. the price is also reasonable.,en,0.6369,0.0,0.89,0.11,1,best medical application
